Date,Open,High,Low,Close,Adj Close,Volume
2019-10-21,0.058815,0.059113,0.056396,0.057815,0.057815,72038
2019-10-22,0.057816,0.057823,0.054327,0.054442,0.054442,66158
2019-10-23,0.054670,0.054801,0.048910,0.051636,0.051636,61833
2019-10-24,0.051636,0.051834,0.049925,0.051415,0.051415,68806
2019-10-25,0.051415,0.057314,0.050677,0.056882,0.056882,62766
2019-10-26,0.056856,0.060510,0.050470,0.056214,0.056214,117286
2019-10-27,0.056214,0.058006,0.050227,0.053140,0.053140,39610
2019-10-28,0.053104,0.055009,0.050192,0.052457,0.052457,25925
2019-10-29,0.052442,0.053843,0.049857,0.053535,0.053535,51253
2019-10-30,0.053535,0.053812,0.047526,0.051575,0.051575,79226
2019-10-31,0.051520,0.052920,0.049535,0.051896,0.051896,8938
2019-11-01,0.051871,0.051871,0.045916,0.049631,0.049631,49375
2019-11-02,0.049631,0.050500,0.048197,0.049238,0.049238,30465
2019-11-03,0.049238,0.049752,0.045120,0.045909,0.045909,34453
2019-11-04,0.045892,0.047538,0.044218,0.046451,0.046451,78755
2019-11-05,0.046451,0.050319,0.044715,0.048387,0.048387,74233
2019-11-06,0.048375,0.051811,0.047426,0.051400,0.051400,62236
2019-11-07,0.051360,0.051901,0.048492,0.050335,0.050335,76964
2019-11-08,0.050336,0.050471,0.047276,0.047964,0.047964,47990
2019-11-09,0.047979,0.049197,0.046698,0.049067,0.049067,51618
2019-11-10,0.049072,0.051485,0.047521,0.050773,0.050773,21094
2019-11-11,0.050755,0.051304,0.047137,0.048392,0.048392,33185
2019-11-12,0.048395,0.051913,0.047859,0.049524,0.049524,24041
2019-11-13,0.049518,0.054017,0.049024,0.049134,0.049134,101920
2019-11-14,0.049138,0.049965,0.047619,0.047753,0.047753,16813
2019-11-15,0.047782,0.048875,0.046394,0.046846,0.046846,8780
2019-11-16,0.046854,0.047930,0.046008,0.046967,0.046967,10511
2019-11-17,0.046967,0.048717,0.045477,0.047490,0.047490,12348
2019-11-18,0.047486,0.047965,0.042934,0.045622,0.045622,25253
2019-11-19,0.045622,0.046048,0.036841,0.042981,0.042981,128165
2019-11-20,0.042981,0.045029,0.041024,0.041561,0.041561,28414
2019-11-21,0.041553,0.042959,0.039082,0.040348,0.040348,8160
2019-11-22,0.040348,0.041188,0.035135,0.038667,0.038667,18627
2019-11-23,0.038658,0.038661,0.036632,0.038498,0.038498,10760
2019-11-24,0.038498,0.038607,0.036107,0.036107,0.036107,6655
2019-11-25,0.036099,0.037331,0.032879,0.035931,0.035931,19716
2019-11-26,0.035921,0.046939,0.035921,0.042365,0.042365,69134
2019-11-27,0.042175,0.050211,0.042175,0.049781,0.049781,102334
2019-11-28,0.049777,0.053941,0.049777,0.052340,0.052340,67033
2019-11-29,0.052338,0.058347,0.052220,0.058330,0.058330,57122
2019-11-30,0.058330,0.067505,0.057342,0.067394,0.067394,91307
2019-12-01,0.067374,0.082062,0.064463,0.069990,0.069990,114485
2019-12-02,0.070318,0.096701,0.068645,0.082653,0.082653,137210
2019-12-03,0.082653,0.085548,0.074877,0.080401,0.080401,191418
2019-12-04,0.080398,0.080398,0.066099,0.077510,0.077510,72148
2019-12-05,0.077405,0.077643,0.065832,0.076526,0.076526,94437
2019-12-06,0.076572,0.081647,0.071806,0.075021,0.075021,45267
2019-12-07,0.075034,0.079083,0.074233,0.076849,0.076849,7904
2019-12-08,0.076815,0.084370,0.075488,0.079343,0.079343,71643
2019-12-09,0.079312,0.081042,0.068656,0.070774,0.070774,51719
2019-12-10,0.070772,0.074847,0.065038,0.070959,0.070959,75997
2019-12-11,0.071126,0.071126,0.065316,0.066943,0.066943,21292
2019-12-12,0.066961,0.074035,0.065043,0.067203,0.067203,45346
2019-12-13,0.067177,0.069903,0.064918,0.067553,0.067553,44215
2019-12-14,0.067558,0.069476,0.066036,0.068822,0.068822,162301
2019-12-15,0.068822,0.076060,0.067402,0.075298,0.075298,173444
2019-12-16,0.075317,0.075529,0.068780,0.070154,0.070154,212055
2019-12-17,0.070154,0.070194,0.059279,0.060903,0.060903,254301
2019-12-18,0.060903,0.075001,0.060833,0.075001,0.075001,180743
2019-12-19,0.075001,0.078710,0.072621,0.078661,0.078661,72108
2019-12-20,0.078661,0.083899,0.078332,0.083427,0.083427,74373
2019-12-21,0.083402,0.084630,0.082478,0.083836,0.083836,122924
2019-12-22,0.083856,0.103677,0.083666,0.101789,0.101789,214673
2019-12-23,0.101750,0.113000,0.096567,0.097980,0.097980,220112
2019-12-24,0.097993,0.108805,0.097760,0.108795,0.108795,77068
2019-12-25,0.108747,0.109554,0.103980,0.109394,0.109394,81441
2019-12-26,0.109394,0.113843,0.108711,0.112661,0.112661,95111
2019-12-27,0.112661,0.134828,0.111385,0.128821,0.128821,254212
2019-12-28,0.128827,0.159378,0.127503,0.157216,0.157216,486146
2019-12-29,0.157098,0.164676,0.146155,0.157213,0.157213,282227
2019-12-30,0.157213,0.163697,0.122194,0.158431,0.158431,673968
2019-12-31,0.158350,0.159032,0.129805,0.141429,0.141429,222011
2020-01-01,0.141429,0.148264,0.140939,0.145698,0.145698,62020
2020-01-02,0.145691,0.148230,0.135392,0.137938,0.137938,101172
2020-01-03,0.137955,0.151651,0.136974,0.146066,0.146066,91798
2020-01-04,0.146028,0.149648,0.142237,0.149608,0.149608,70645
2020-01-05,0.149515,0.153636,0.144551,0.148532,0.148532,67132
2020-01-06,0.148619,0.153745,0.133644,0.140973,0.140973,212824
2020-01-07,0.140151,0.151431,0.140151,0.147559,0.147559,94033
2020-01-08,0.147559,0.153148,0.145839,0.149051,0.149051,92333
2020-01-09,0.148857,0.150003,0.136212,0.142712,0.142712,128006
2020-01-10,0.142813,0.148413,0.135878,0.146958,0.146958,76686
2020-01-11,0.147003,0.147003,0.134150,0.138211,0.138211,71398
2020-01-12,0.138111,0.146787,0.130065,0.144164,0.144164,163810
2020-01-13,0.144369,0.146646,0.137349,0.144883,0.144883,100108
2020-01-14,0.144908,0.151383,0.136836,0.150711,0.150711,97185
2020-01-15,0.150769,0.151501,0.139242,0.147314,0.147314,80903
2020-01-16,0.147366,0.148050,0.136357,0.143284,0.143284,76864
2020-01-17,0.143316,0.148157,0.130021,0.133049,0.133049,224717
2020-01-18,0.132873,0.146636,0.131544,0.142005,0.142005,174483
2020-01-19,0.141552,0.143966,0.126575,0.136791,0.136791,79043
2020-01-20,0.136834,0.137156,0.124017,0.126668,0.126668,160557
2020-01-21,0.126667,0.144088,0.125010,0.136142,0.136142,114078
2020-01-22,0.136766,0.141601,0.130347,0.134350,0.134350,298264
2020-01-23,0.134352,0.135639,0.127066,0.131280,0.131280,121001
2020-01-24,0.131399,0.133554,0.127431,0.133259,0.133259,53232
2020-01-25,0.133281,0.135203,0.129206,0.133621,0.133621,74855
2020-01-26,0.133603,0.141856,0.132432,0.141217,0.141217,50616
2020-01-27,0.141267,0.154544,0.138606,0.151056,0.151056,83508
2020-01-28,0.151880,0.160455,0.147246,0.159966,0.159966,114491
2020-01-29,0.160018,0.160218,0.149322,0.154058,0.154058,120571
2020-01-30,0.153958,0.159688,0.146730,0.153463,0.153463,94359
2020-01-31,0.153415,0.159168,0.149611,0.153970,0.153970,87592
2020-02-01,0.153969,0.159280,0.152999,0.158594,0.158594,120509
2020-02-02,0.158538,0.165683,0.153835,0.162814,0.162814,120591
2020-02-03,0.162814,0.171723,0.161136,0.170116,0.170116,76157
2020-02-04,0.170137,0.174923,0.162337,0.170200,0.170200,267549
2020-02-05,0.170160,0.181682,0.165710,0.168670,0.168670,323192
2020-02-06,0.168158,0.182256,0.161587,0.164448,0.164448,254595
2020-02-07,0.164470,0.175773,0.157869,0.164084,0.164084,148070
2020-02-08,0.163932,0.171690,0.159757,0.170202,0.170202,67664
2020-02-09,0.170174,0.174670,0.166012,0.166038,0.166038,64667
2020-02-10,0.167060,0.171093,0.156605,0.166554,0.166554,78937
2020-02-11,0.166553,0.170152,0.159131,0.168212,0.168212,95298
2020-02-12,0.168211,0.180898,0.167790,0.175511,0.175511,109776
2020-02-13,0.175511,0.181913,0.164754,0.167569,0.167569,116864
2020-02-14,0.167652,0.170498,0.157893,0.158768,0.158768,112077
2020-02-15,0.158768,0.178876,0.154468,0.162558,0.162558,64498
2020-02-16,0.162681,0.165152,0.149104,0.159077,0.159077,46800
2020-02-17,0.158824,0.160751,0.139786,0.159597,0.159597,126561
2020-02-18,0.159516,0.166491,0.156458,0.160379,0.160379,90523
2020-02-19,0.160457,0.160496,0.135630,0.137128,0.137128,68582
2020-02-20,0.136761,0.148651,0.136370,0.145677,0.145677,72812
2020-02-21,0.145590,0.153735,0.140438,0.147672,0.147672,69366
2020-02-22,0.147817,0.148224,0.137485,0.146812,0.146812,49720
2020-02-23,0.146812,0.154415,0.144583,0.147025,0.147025,64442
2020-02-24,0.147085,0.172573,0.137747,0.141982,0.141982,84962
2020-02-25,0.142773,0.147874,0.127437,0.137519,0.137519,51139
2020-02-26,0.137367,0.137367,0.123678,0.127580,0.127580,52133
2020-02-27,0.127565,0.134283,0.120027,0.131439,0.131439,75268
2020-02-28,0.131512,0.136045,0.128248,0.130524,0.130524,81702
2020-02-29,0.130583,0.133233,0.123677,0.123677,0.123677,32270
2020-03-01,0.123604,0.125441,0.114373,0.118463,0.118463,49796
2020-03-02,0.118497,0.126090,0.113162,0.123722,0.123722,86287
2020-03-03,0.123378,0.138916,0.120093,0.130310,0.130310,192942
2020-03-04,0.130342,0.137897,0.126720,0.134870,0.134870,75257
2020-03-05,0.134910,0.138261,0.125035,0.126852,0.126852,115982
2020-03-06,0.126929,0.132234,0.126574,0.130991,0.130991,71411
2020-03-07,0.130989,0.133084,0.125909,0.128956,0.128956,54262
2020-03-08,0.128985,0.129024,0.107184,0.107184,0.107184,122539
2020-03-09,0.107192,0.110752,0.099461,0.102331,0.102331,136456
2020-03-10,0.102440,0.103622,0.096029,0.099436,0.099436,183229
2020-03-11,0.099443,0.103846,0.087464,0.091724,0.091724,195192
2020-03-12,0.091704,0.092118,0.053549,0.053974,0.053974,122850
2020-03-13,0.053961,0.079120,0.049280,0.077084,0.077084,215371
2020-03-14,0.077229,0.081793,0.075250,0.076393,0.076393,40614
2020-03-15,0.076393,0.078516,0.069437,0.069536,0.069536,98211
2020-03-16,0.069386,0.070393,0.058781,0.062619,0.062619,151285
2020-03-17,0.062649,0.067826,0.061229,0.062895,0.062895,90426
2020-03-18,0.062753,0.066302,0.061458,0.065190,0.065190,49645
2020-03-19,0.065190,0.085332,0.065190,0.083562,0.083562,195317
2020-03-20,0.083523,0.088312,0.072624,0.076685,0.076685,108578
2020-03-21,0.076707,0.082225,0.074736,0.079705,0.079705,80646
2020-03-22,0.079415,0.081424,0.071019,0.071783,0.071783,71780
2020-03-23,0.071783,0.076834,0.070565,0.075699,0.075699,99989
2020-03-24,0.075719,0.084888,0.073663,0.081628,0.081628,165708
2020-03-25,0.081646,0.082634,0.077173,0.080820,0.080820,86957
2020-03-26,0.080820,0.083500,0.079460,0.083193,0.083193,99616
2020-03-27,0.083211,0.083742,0.080022,0.080079,0.080079,69064
2020-03-28,0.080094,0.080094,0.074116,0.077024,0.077024,59118
2020-03-29,0.077032,0.077395,0.073062,0.074351,0.074351,53910
2020-03-30,0.074291,0.078946,0.072635,0.077110,0.077110,83300
2020-03-31,0.078011,0.078011,0.072864,0.074602,0.074602,110079
2020-04-01,0.074602,0.080777,0.073021,0.076534,0.076534,156235
2020-04-02,0.076542,0.082883,0.075356,0.081426,0.081426,92031
2020-04-03,0.081477,0.083533,0.078154,0.079701,0.079701,84205
2020-04-04,0.079701,0.080092,0.075937,0.076908,0.076908,110224
2020-04-05,0.076890,0.078433,0.074846,0.078114,0.078114,52090
2020-04-06,0.078065,0.080049,0.074376,0.080049,0.080049,214391
2020-04-07,0.080026,0.081803,0.074834,0.076623,0.076623,137717
2020-04-08,0.076623,0.085454,0.074140,0.077355,0.077355,81194
2020-04-09,0.077372,0.078833,0.073542,0.075908,0.075908,100515
2020-04-10,0.075886,0.075887,0.069475,0.074404,0.074404,96834
2020-04-11,0.074404,0.078209,0.072730,0.076148,0.076148,82441
2020-04-12,0.076176,0.082644,0.075859,0.081888,0.081888,61719
2020-04-13,0.081917,0.082762,0.077922,0.082245,0.082245,59008
2020-04-14,0.082245,0.083391,0.079301,0.080819,0.080819,50161
2020-04-15,0.080808,0.095749,0.078414,0.085765,0.085765,330197
2020-04-16,0.085747,0.096811,0.084544,0.094586,0.094586,135326
2020-04-18,0.099622,0.103350,0.098770,0.102732,0.102732,196526
2020-04-19,0.103333,0.104939,0.099056,0.099068,0.099068,231820
2020-04-20,0.099094,0.101171,0.093677,0.096434,0.096434,149517
2020-04-21,0.096455,0.098556,0.093651,0.094650,0.094650,177610
2020-04-22,0.094654,0.100578,0.093620,0.098010,0.098010,177168
2020-04-23,0.098017,0.101561,0.095230,0.100344,0.100344,172113
2020-04-24,0.100302,0.107464,0.099829,0.107030,0.107030,235136
2020-04-25,0.107021,0.109141,0.105195,0.106918,0.106918,245367
2020-04-26,0.106926,0.109221,0.104420,0.108004,0.108004,193249
2020-04-27,0.108085,0.109974,0.106946,0.109172,0.109172,222138
2020-04-28,0.109190,0.111537,0.107705,0.111126,0.111126,216506
2020-04-29,0.111061,0.123502,0.110780,0.123152,0.123152,167176
2020-04-30,0.123098,0.128907,0.113771,0.115847,0.115847,280713
2020-05-01,0.115847,0.122135,0.115847,0.120209,0.120209,341885
2020-05-02,0.119988,0.126987,0.119866,0.125401,0.125401,217688
2020-05-03,0.125681,0.126981,0.118573,0.119248,0.119248,194395
2020-05-04,0.119252,0.123778,0.117684,0.123187,0.123187,179492
2020-05-05,0.123151,0.124515,0.119358,0.122078,0.122078,152300
2020-05-06,0.122041,0.129853,0.121315,0.126026,0.126026,224009
2020-05-07,0.126026,0.133531,0.124779,0.130433,0.130433,305995
2020-05-08,0.130225,0.134065,0.127965,0.132960,0.132960,300657
2020-05-09,0.132963,0.135627,0.128130,0.131402,0.131402,208309
2020-05-10,0.131399,0.131399,0.111867,0.116223,0.116223,281910
2020-05-11,0.116225,0.117757,0.111964,0.114910,0.114910,251764
2020-05-12,0.114947,0.118241,0.114463,0.115023,0.115023,217019
2020-05-13,0.115025,0.121429,0.114507,0.121269,0.121269,256442
2020-05-14,0.121033,0.126939,0.119045,0.126445,0.126445,159952
2020-05-15,0.126428,0.126699,0.118888,0.121944,0.121944,215185
2020-05-16,0.121950,0.124364,0.118670,0.121204,0.121204,255700
2020-05-17,0.121214,0.128137,0.121020,0.127186,0.127186,131208
2020-05-18,0.127191,0.139535,0.127175,0.136002,0.136002,153436
2020-05-19,0.136002,0.137628,0.134639,0.135954,0.135954,295318
2020-05-20,0.135977,0.140000,0.134625,0.138266,0.138266,293521
2020-05-21,0.138266,0.140132,0.132540,0.135578,0.135578,271245
2020-05-22,0.135579,0.157118,0.133772,0.155304,0.155304,541680
2020-05-23,0.155329,0.167024,0.155329,0.167024,0.167024,366889
2020-05-24,0.167101,0.177839,0.164982,0.173804,0.173804,425194
2020-05-25,0.173497,0.181624,0.168679,0.178459,0.178459,419610
2020-05-26,0.178463,0.192949,0.155073,0.170587,0.170587,19748152
2020-05-27,0.170587,0.193341,0.157840,0.183358,0.183358,2125400
2020-05-28,0.183389,0.192258,0.181700,0.190968,0.190968,408264
2020-05-29,0.190998,0.224666,0.186680,0.218810,0.218810,1011012
2020-05-30,0.218815,0.283836,0.217044,0.264988,0.264988,1026148
2020-05-31,0.265006,0.265100,0.235327,0.244056,0.244056,968549
2020-06-01,0.244092,0.264498,0.239479,0.263140,0.263140,529536
2020-06-02,0.263358,0.265733,0.245932,0.248862,0.248862,647900
2020-06-03,0.248862,0.264746,0.248096,0.262683,0.262683,871688
2020-06-04,0.262818,0.272552,0.249288,0.259853,0.259853,721795
2020-06-05,0.259853,0.269130,0.253161,0.254304,0.254304,694808
2020-06-06,0.254304,0.261001,0.249206,0.253164,0.253164,565116
2020-06-07,0.253164,0.256521,0.241784,0.248459,0.248459,570813
2020-06-08,0.248334,0.248840,0.226250,0.235664,0.235664,923063
2020-06-09,0.235569,0.254898,0.224194,0.254898,0.254898,716596
2020-06-10,0.254418,0.259161,0.233872,0.243879,0.243879,912072
2020-06-11,0.243879,0.266399,0.242328,0.247318,0.247318,667890
2020-06-12,0.247213,0.276479,0.236936,0.262822,0.262822,1063148
2020-06-13,0.257672,0.264245,0.244856,0.250124,0.250124,433743
2020-06-14,0.250034,0.250116,0.224631,0.224631,0.224631,570620
2020-06-15,0.224631,0.226448,0.200020,0.204658,0.204658,803698
2020-06-16,0.204663,0.216523,0.196945,0.206825,0.206825,491790
2020-06-17,0.206914,0.214257,0.201235,0.206279,0.206279,255601
2020-06-18,0.206279,0.229980,0.205627,0.229140,0.229140,300061
2020-06-19,0.224955,0.252699,0.215838,0.249280,0.249280,475016
2020-06-20,0.249280,0.275643,0.247928,0.273669,0.273669,601777
2020-06-21,0.272904,0.295009,0.263036,0.278180,0.278180,439277
2020-06-22,0.278204,0.329407,0.274736,0.308608,0.308608,831577
2020-06-23,0.308630,0.319954,0.299179,0.299226,0.299226,589377
2020-06-24,0.299306,0.305254,0.279375,0.285744,0.285744,615137
2020-06-25,0.285912,0.338146,0.284363,0.336037,0.336037,643319
2020-06-26,0.335961,0.371869,0.316062,0.368216,0.368216,1174124
2020-06-27,0.368182,0.453881,0.333507,0.404388,0.404388,1831943
2020-06-28,0.404388,0.443990,0.382710,0.433317,0.433317,841388
2020-06-29,0.433317,0.461263,0.428878,0.459155,0.459155,927832
2020-06-30,0.459048,0.520975,0.442367,0.486793,0.486793,1557369
2020-07-01,0.486813,0.493638,0.428264,0.441681,0.441681,1146485
2020-07-02,0.441309,0.453181,0.413268,0.448902,0.448902,795396
2020-07-03,0.451068,0.477005,0.437617,0.476236,0.476236,747652
2020-07-04,0.476225,0.484743,0.441049,0.456340,0.456340,805198
2020-07-05,0.456207,0.458915,0.382060,0.416587,0.416587,928478
2020-07-06,0.416587,0.419677,0.383522,0.399693,0.399693,814472
2020-07-07,0.398768,0.411537,0.375175,0.404995,0.404995,696995
2020-07-08,0.405045,0.421792,0.391667,0.399411,0.399411,705488
2020-07-09,0.412888,0.412888,0.374780,0.393023,0.393023,805882
2020-07-10,0.393028,0.406367,0.382775,0.396775,0.396775,494438
2020-07-11,0.396813,0.413746,0.396345,0.399289,0.399289,490376
2020-07-12,0.399313,0.402478,0.372969,0.373415,0.373415,466155
2020-07-13,0.373415,0.398529,0.345001,0.390656,0.390656,1330573
2020-07-14,0.389692,0.390784,0.370266,0.382410,0.382410,609592
2020-07-15,0.382610,0.384983,0.370318,0.380828,0.380828,426140
2020-07-16,0.380732,0.394287,0.373999,0.385187,0.385187,544211
2020-07-17,0.385113,0.420025,0.373129,0.405687,0.405687,863193
2020-07-18,0.405680,0.423318,0.401815,0.412224,0.412224,659048
2020-07-19,0.411174,0.418755,0.399381,0.407690,0.407690,599628
2020-07-20,0.407882,0.409050,0.391602,0.396008,0.396008,709985
2020-07-21,0.396052,0.431431,0.392909,0.431029,0.431029,810862
2020-07-22,0.430966,0.441298,0.416911,0.430851,0.430851,854113
2020-07-23,0.430726,0.444347,0.424735,0.439977,0.439977,673757
2020-07-24,0.439977,0.441026,0.401479,0.414431,0.414431,1287856
2020-07-25,0.414536,0.419268,0.400523,0.412025,0.412025,549585
2020-07-26,0.412046,0.427441,0.389668,0.409372,0.409372,743374
2020-07-27,0.409385,0.437229,0.401190,0.402360,0.402360,973674
2020-07-28,0.401965,0.418036,0.387473,0.395300,0.395300,1237922
2020-07-29,0.395348,0.421553,0.391794,0.405335,0.405335,1019688
2020-07-30,0.405761,0.410217,0.387045,0.399547,0.399547,1543453
2020-07-31,0.398976,0.426648,0.391185,0.407392,0.407392,891179
2020-08-01,0.407392,0.467968,0.404862,0.457366,0.457366,1363712
2020-08-02,0.457280,0.471851,0.428387,0.428434,0.428434,1077649
2020-08-03,0.428450,0.447281,0.416913,0.421891,0.421891,1626781
2020-08-04,0.421880,0.454995,0.408759,0.425877,0.425877,1497407
2020-08-05,0.425817,0.431557,0.392549,0.392549,0.392549,1849894
2020-08-06,0.392390,0.422433,0.392337,0.396101,0.396101,1119638
2020-08-07,0.396341,0.409047,0.382379,0.384702,0.384702,1347748
2020-08-08,0.385074,0.405407,0.381708,0.392496,0.392496,1121653
2020-08-09,0.392795,0.401104,0.372606,0.376371,0.376371,1167184
2020-08-10,0.376420,0.389535,0.376193,0.381726,0.381726,1312618
2020-08-11,0.381726,0.386065,0.359078,0.371052,0.371052,1276281
2020-08-12,0.371047,0.418220,0.369240,0.413184,0.413184,1208589
2020-08-16,0.401166,0.406983,0.384768,0.400311,0.400311,1063648
2020-08-17,0.400311,0.406552,0.386487,0.386578,0.386578,1299526
2020-08-18,0.386627,0.393830,0.375099,0.376865,0.376865,1373175
2020-08-19,0.376865,0.378604,0.354596,0.365133,0.365133,1098553
2020-08-20,0.365269,0.397057,0.363194,0.393779,0.393779,1179551
2020-08-21,0.393745,0.407715,0.383681,0.383844,0.383844,1242114
2020-08-22,0.383968,0.399872,0.370556,0.377191,0.377191,1024946
2020-08-23,0.377083,0.381778,0.359781,0.369666,0.369666,1007057
2020-08-24,0.369629,0.379517,0.353255,0.367063,0.367063,1196095
2020-08-25,0.367147,0.393528,0.360352,0.392491,0.392491,1167800
2020-08-26,0.392227,0.407344,0.386368,0.405046,0.405046,1175665
2020-08-27,0.404944,0.432931,0.398697,0.412543,0.412543,1648895
2020-08-28,0.413046,0.431410,0.405039,0.423476,0.423476,1410561
2020-08-29,0.423304,0.432534,0.411082,0.416389,0.416389,1222240
2020-08-30,0.416097,0.439693,0.412765,0.439230,0.439230,1210384
2020-08-31,0.439265,0.440022,0.414701,0.418294,0.418294,1191829
2020-09-01,0.418172,0.435923,0.399850,0.421397,0.421397,1363023
2020-09-02,0.420950,0.428774,0.374653,0.396804,0.396804,1121049
2020-09-03,0.394147,0.401114,0.357556,0.367124,0.367124,1040576
2020-09-04,0.367454,0.386753,0.363309,0.382820,0.382820,972601
2020-09-05,0.382286,0.388139,0.356712,0.367574,0.367574,1215537
2020-09-06,0.367574,0.399881,0.358035,0.399448,0.399448,1070307
2020-09-07,0.399402,0.406852,0.368476,0.391373,0.391373,859677
2020-09-08,0.391323,0.413644,0.360815,0.394921,0.394921,1588905
2020-09-09,0.394802,0.452535,0.393874,0.428574,0.428574,1463654
2020-09-10,0.424800,0.516173,0.408154,0.512746,0.512746,2382767
2020-09-11,0.510706,0.558825,0.496362,0.534479,0.534479,2621231
2020-09-12,0.534388,0.569026,0.515215,0.521140,0.521140,1987168
2020-09-13,0.521135,0.528739,0.493721,0.498657,0.498657,1089071
2020-09-14,0.498730,0.550245,0.490104,0.540452,0.540452,1146977
2020-09-15,0.540808,0.573143,0.530710,0.555080,0.555080,1613710
2020-09-16,0.555007,0.570970,0.542599,0.559006,0.559006,1302507
2020-09-17,0.558876,0.601679,0.554227,0.601383,0.601383,1371423
2020-09-18,0.601383,0.719552,0.600761,0.662300,0.662300,1967007
2020-09-19,0.662266,0.777065,0.662177,0.727604,0.727604,4330657
2020-09-20,0.727745,0.788015,0.704093,0.745864,0.745864,2626252
2020-09-21,0.745873,0.806707,0.673406,0.703819,0.703819,4020917
2020-09-22,0.702863,0.803168,0.700320,0.792520,0.792520,3522357
2020-09-23,0.792575,0.838112,0.729498,0.736030,0.736030,2925592
2020-09-24,0.735741,0.851768,0.731983,0.849588,0.849588,4063911
2020-09-25,0.839547,0.932735,0.799467,0.932356,0.932356,4222737
2020-09-26,0.929933,0.956667,0.885868,0.905323,0.905323,4931565
2020-09-27,0.905311,0.921230,0.881760,0.920105,0.920105,2438997
2020-09-28,0.920105,0.930247,0.896181,0.916733,0.916733,2583820
2020-09-29,0.916811,0.966110,0.909859,0.954260,0.954260,3036758
2020-09-30,0.954353,1.062999,0.924608,1.047589,1.047589,4197445
2020-10-01,1.047589,1.147381,1.014122,1.035615,1.035615,3945115
2020-10-02,1.035624,1.095008,0.989623,1.088556,1.088556,4218243
2020-10-03,1.088556,1.251127,1.076752,1.211915,1.211915,4882585
2020-10-04,1.211915,1.413798,1.206569,1.325467,1.325467,6950992
2020-10-05,1.325467,1.477747,1.194403,1.291375,1.291375,8822999
2020-10-06,1.291675,1.339892,1.206315,1.231626,1.231626,4313094
2020-10-07,1.231626,1.294429,1.179725,1.294190,1.294190,4507221
2020-10-08,1.294734,1.296133,1.180230,1.277024,1.277024,3285518
2020-10-10,1.383703,1.390408,1.316698,1.354171,1.354171,4093123
2020-10-11,1.353971,1.354738,1.305261,1.305369,1.305369,3975355
2020-10-14,1.285092,1.333446,1.238251,1.307023,1.307023,3756113
2020-10-15,1.303955,1.322023,1.272780,1.274079,1.274079,3291131
2020-10-16,1.274079,1.330466,1.260125,1.280318,1.280318,3306106
2020-10-17,1.280320,1.284608,1.240667,1.258447,1.258447,3134916
2020-10-18,1.259544,1.282544,1.211342,1.228766,1.228766,3189250
2020-10-19,1.229677,1.229906,1.197729,1.218319,1.218319,3484615
2020-10-20,1.216523,1.220958,1.111252,1.176505,1.176505,4910128
2020-10-21,1.175354,1.190211,1.042435,1.190119,1.190119,8319843
2020-10-22,1.189412,1.338221,1.176448,1.307915,1.307915,4818574
2020-10-23,1.315506,1.330098,1.279343,1.313961,1.313961,2803382
2020-10-24,1.313961,1.338461,1.299757,1.303653,1.303653,2275856
2020-10-25,1.303653,1.346723,1.293573,1.339803,1.339803,3303230
2020-10-26,1.339804,1.339804,1.236674,1.277069,1.277069,3809776
2020-10-27,1.277067,1.324647,1.276388,1.323943,1.323943,2989619
2020-12-08,2.336627,2.337737,2.204747,2.267799,2.267799,5218802
2020-12-09,2.267821,2.356319,2.247391,2.299581,2.299581,7632145
2020-12-10,2.299646,2.299812,2.166344,2.215809,2.215809,9784842
2020-12-11,2.215807,2.230724,2.140598,2.195623,2.195623,5569190
2020-12-12,2.197658,2.360317,2.155549,2.312462,2.312462,5003142
2020-12-13,2.312215,2.382668,2.244809,2.302379,2.302379,5483912
2020-12-14,2.302484,2.353479,2.265461,2.305592,2.305592,5237236
2020-12-15,2.305574,2.334871,2.235647,2.259463,2.259463,3574442
2020-12-16,2.259360,2.542769,2.238677,2.542769,2.542769,9939338
2020-12-17,2.542763,2.740474,2.540349,2.692137,2.692137,9966514
2020-12-18,2.691641,2.846877,2.653503,2.809318,2.809318,7683415
2020-12-19,2.809591,2.963617,2.809591,2.950587,2.950587,6584519
2020-12-20,2.950628,2.964855,2.849614,2.922315,2.922315,4387527
2020-12-21,2.921016,2.950184,2.707000,2.829039,2.829039,5457501
2020-12-22,2.826617,3.045426,2.778111,3.045250,3.045250,6276884
2020-12-23,3.044570,3.279678,2.985063,3.138785,3.138785,9282931
2020-12-24,3.136718,3.857327,3.084211,3.790291,3.790291,9087407
2020-12-25,3.789714,3.812570,3.560091,3.808153,3.808153,7298106
2020-12-26,3.809040,3.873633,3.537911,3.817589,3.817589,9856344
2020-12-27,3.817796,4.313672,3.814981,4.256474,4.256474,10599916
2020-12-28,4.272386,4.719066,4.215972,4.677013,4.677013,15894387
2020-12-29,4.676161,5.469225,4.651507,5.460677,5.460677,21033026
2020-12-30,5.471978,5.844411,5.398442,5.581036,5.581036,29535357
2020-12-31,5.580891,5.741952,5.268771,5.457485,5.457485,19828503
2021-01-01,5.457282,5.630917,5.343474,5.468733,5.468733,11705056
2021-01-02,5.469103,6.138848,5.417566,5.999202,5.999202,18752209
2021-01-03,6.007039,6.791261,5.924290,6.489636,6.489636,30908871
2021-01-04,6.492203,6.802467,5.833458,5.996421,5.996421,22323042
2021-01-05,5.979597,6.179627,5.634781,6.060763,6.060763,18803408
