Date,Open,High,Low,Close,Adj Close,Volume
2021-08-22,2.920209,2.945908,2.827307,2.917345,2.917345,2310782
2021-08-23,2.916958,2.987590,2.879356,2.900722,2.900722,2900883
2021-08-24,2.901100,2.919075,2.790241,2.794724,2.794724,2111156
2021-08-25,2.792524,2.874660,2.767872,2.862109,2.862109,4564708
2021-08-26,2.860941,2.880397,2.718830,2.752619,2.752619,3103412
2021-08-27,2.752553,2.829046,2.734362,2.827830,2.827830,2511986
2021-08-28,2.828441,2.853306,2.789253,2.803334,2.803334,2727951
2021-08-29,2.807976,2.843944,2.775805,2.811103,2.811103,3244039
2021-08-30,2.810795,2.831342,2.742607,2.758198,2.758198,4022431
2021-08-31,2.759825,2.802839,2.705297,2.731481,2.731481,4486883
2021-09-01,2.727157,2.858484,2.704211,2.848735,2.848735,3837325
2021-09-02,2.846523,2.915924,2.834199,2.844955,2.844955,3842494
2021-09-03,2.845730,2.965727,2.807273,2.900508,2.900508,3969377
2021-09-04,2.900345,2.946074,2.868166,2.908684,2.908684,3163484
2021-09-05,2.909576,2.963201,2.880161,2.961700,2.961700,3186150
2021-09-06,2.956913,3.007331,2.917854,2.993876,2.993876,4899539
2021-09-07,2.991420,3.012506,2.636405,2.678595,2.678595,7260655
2021-09-08,2.675249,2.707278,2.564214,2.676106,2.676106,4936117
2021-09-09,2.671573,2.778859,2.633681,2.655987,2.655987,3277031
2021-09-10,2.656124,2.720778,2.519638,2.558296,2.558296,4676725
2021-09-11,2.553002,2.628711,2.544081,2.557155,2.557155,3169665
2021-09-12,2.557191,2.603934,2.504897,2.543723,2.543723,4099093
2021-09-13,2.544222,2.571639,2.441143,2.441143,2.441143,6295316
2021-09-14,2.440065,2.616275,2.437174,2.570503,2.570503,4817601
2021-09-15,2.570611,2.665502,2.521666,2.598979,2.598979,5219004
2021-09-16,2.608906,2.681956,2.554724,2.592107,2.592107,6392784
2021-09-17,2.590895,2.637989,2.557601,2.591295,2.591295,4509326
2021-09-18,2.592411,2.670137,2.562067,2.602704,2.602704,5197135
2021-09-19,2.603874,2.640159,2.492781,2.524103,2.524103,4345597
2021-09-20,2.528223,2.528223,2.318788,2.351527,2.351527,7466933
2021-09-21,2.350290,2.398367,2.250510,2.265101,2.265101,4696245
2021-09-22,2.269390,2.414762,2.249186,2.368709,2.368709,4848715
2021-09-23,2.369824,2.459947,2.356489,2.427341,2.427341,4661641
2021-09-24,2.425767,2.440572,2.212331,2.273483,2.273483,7210835
2021-09-25,2.274729,2.319837,2.221132,2.294058,2.294058,3330255
2021-09-26,2.293990,2.324792,2.197451,2.286509,2.286509,4595919
2021-09-27,2.285094,2.357341,2.240042,2.242149,2.242149,3831196
2021-09-28,2.242672,2.261141,2.174041,2.174041,2.174041,4468650
2021-09-29,2.179852,2.253491,2.159214,2.181884,2.181884,3508500
2021-09-30,2.182692,2.292519,2.177910,2.270998,2.270998,6540744
2021-10-01,2.266880,2.465640,2.241421,2.441928,2.441928,5932303
2021-10-02,2.443597,2.447744,2.394960,2.409683,2.409683,4698166
2021-10-03,2.409011,2.461230,2.391484,2.416229,2.416229,4312791
2021-10-04,2.416392,2.439740,2.355977,2.411862,2.411862,6822060
2021-10-05,2.411842,2.479381,2.402006,2.465937,2.465937,6850003
2021-10-06,2.466967,2.555627,2.411865,2.507179,2.507179,9841357
2021-10-07,2.506188,2.512495,2.437000,2.439283,2.439283,7786836
2021-10-08,2.438365,2.529876,2.424039,2.432727,2.432727,5529004
2021-10-09,2.434689,2.487299,2.427218,2.472754,2.472754,2895735
2021-10-10,2.472708,2.507944,2.436609,2.445092,2.445092,5310199
2021-10-11,2.442936,2.536363,2.434188,2.488507,2.488507,6034769
2021-10-12,2.487490,2.495879,2.381382,2.429681,2.429681,7685950
2021-10-13,2.426504,2.475338,2.369712,2.466278,2.466278,6900488
2021-10-14,2.468698,2.558180,2.458806,2.473972,2.473972,6069406
2021-10-15,2.473658,2.602251,2.456043,2.565612,2.565612,7080726
2021-10-16,2.564891,2.590837,2.541581,2.556792,2.556792,3584773
2021-10-17,2.556752,2.569023,2.457306,2.533863,2.533863,5774167
2021-10-18,2.533213,2.575485,2.481992,2.501031,2.501031,7451004
2021-10-19,2.501274,2.614512,2.497423,2.585045,2.585045,5712420
2021-10-20,2.587248,2.660873,2.546843,2.637686,2.637686,7317182
2021-10-21,2.637951,2.646207,2.480880,2.486879,2.486879,6678191
2021-10-22,2.486460,2.596443,2.410220,2.413100,2.413100,3938074
2021-10-23,2.413032,2.445287,2.386765,2.428725,2.428725,4650292
2021-10-24,2.429116,2.432277,2.325664,2.363600,2.363600,5186115
2021-10-25,2.363115,2.435676,2.357976,2.411229,2.411229,6767307
2021-10-26,2.411469,2.424213,2.308354,2.320516,2.320516,5484809
2021-10-27,2.320761,2.338992,2.154652,2.156993,2.156993,7474351
2021-10-28,2.157843,2.253343,2.157843,2.218489,2.218489,6119570
2021-10-29,2.218662,2.275709,2.210414,2.246623,2.246623,5908925
2021-10-30,2.246094,2.249042,2.176561,2.189003,2.189003,5447685
2021-10-31,2.193274,2.210872,2.113357,2.127663,2.127663,5477850
2021-11-01,2.127659,2.166315,2.071223,2.127183,2.127183,4737952
2021-11-02,2.124647,2.291328,2.105236,2.277569,2.277569,7415185
2021-11-03,2.280761,2.519112,2.253654,2.509240,2.509240,8263659
2021-11-04,2.509362,2.702738,2.500460,2.666332,2.666332,7530132
2021-11-05,2.667437,2.892289,2.667437,2.876919,2.876919,8023921
2021-11-06,2.877059,2.913455,2.828514,2.908295,2.908295,4298619
2021-11-07,2.907497,3.040401,2.897651,3.036180,3.036180,5256065
2021-11-08,3.032556,3.334729,3.029790,3.334729,3.334729,8642806
2021-11-09,3.330882,3.470214,3.310455,3.394885,3.394885,7980966
2021-11-10,3.394304,3.528948,1.405721,3.320500,3.320500,8478341
2021-11-11,3.322745,3.399046,3.267773,3.366605,3.366605,7065984
2021-11-12,3.368888,3.396293,3.251588,3.337855,3.337855,5474389
2021-11-13,3.336251,3.348378,3.266767,3.331543,3.331543,4363461
2021-11-14,3.331264,3.365117,3.280561,3.362864,3.362864,6002824
2021-11-15,3.363343,3.478035,3.347544,3.365866,3.365866,4057908
2021-11-16,3.363762,3.398872,3.142128,3.183721,3.183721,4646527
2021-11-17,3.181880,3.199214,3.082415,3.119987,3.119987,4560696
2021-11-18,3.120319,3.162950,2.940179,2.945916,2.945916,4290740
2021-11-19,2.949917,3.056903,2.932075,3.032534,3.032534,3598911
2021-11-20,3.031653,3.106798,2.999551,3.086297,3.086297,2873595
2021-11-21,3.091981,3.144922,3.032032,3.069374,3.069374,2898286
2021-11-22,3.071081,3.073076,2.930441,2.941840,2.941840,3379617
2021-11-23,2.942188,3.037363,2.931064,3.017661,3.017661,3412638
2021-11-24,3.017236,3.026847,2.965757,2.966647,2.966647,3329938
2021-11-25,3.002826,3.100346,2.994752,3.008012,3.008012,2589208
2021-11-26,3.074405,3.087428,2.832105,2.839352,2.839352,4121817
2021-11-27,2.842979,2.922130,2.841033,2.872007,2.872007,2234300
2021-11-28,2.875950,2.998749,2.823185,2.998726,2.998726,3248026
2021-11-29,3.000099,3.113671,2.986900,3.101066,3.101066,3742356
2021-11-30,3.101787,3.212264,3.018100,3.193737,3.193737,6078517
2021-12-01,3.190758,3.465222,3.174742,3.420286,3.420286,7505735
2021-12-02,3.421127,5.451776,3.390176,4.190190,4.190190,24301617
2021-12-03,4.186281,4.795563,4.183594,4.596481,4.596481,20912939
2021-12-04,4.595740,4.697424,3.906192,4.634590,4.634590,16674373
2021-12-05,4.630611,5.492379,4.551952,5.476743,5.476743,18945692
2021-12-06,5.481424,5.617182,4.280686,4.582739,4.582739,21334592
2021-12-07,4.585161,4.978285,4.338367,4.676937,4.676937,12658908
2021-12-08,4.676782,5.217375,4.608156,5.177341,5.177341,10531986
2021-12-09,5.171118,5.248852,4.660573,4.787927,4.787927,6258452
2021-12-10,4.784230,4.928438,4.490245,4.532699,4.532699,5842196
2021-12-11,4.527448,4.704920,4.510206,4.635341,4.635341,2952740
2021-12-12,4.632260,4.650116,4.444162,4.447853,4.447853,3058150
2021-12-13,4.449364,4.449364,3.557867,3.699266,3.699266,6283673
2021-12-14,3.699398,4.189029,3.686764,4.150256,4.150256,4478982
